step,actual_error,intr_reward,is_noisy
200,0.19235432147979736,-1.6484110355377197,False
201,0.1923619508743286,-1.6483713388442993,False
202,0.19265294075012207,-1.6468597650527954,False
203,0.19266045093536377,-1.6468207836151123,False
204,0.19266660511493683,-1.6467888355255127,False
205,0.19266098737716675,-1.6468180418014526,False
206,0.19265246391296387,-1.646862268447876,False
207,0.1926712989807129,-1.6467645168304443,False
208,0.19266115128993988,-1.6468172073364258,False
209,0.19266973435878754,-1.6467726230621338,False
210,0.1926608830690384,-1.6468185186386108,False
211,0.1926598995923996,-1.6468236446380615,False
212,0.19265097379684448,-1.6468700170516968,False
213,0.19266349077224731,-1.6468050479888916,False
214,0.19266335666179657,-1.646805763244629,False
215,0.19265621900558472,-1.6468427181243896,False
216,0.1926511973142624,-1.6468688249588013,False
217,0.19265423715114594,-1.646852970123291,False
218,0.19230258464813232,-1.6486799716949463,False
219,0.18861474096775055,-1.6680434942245483,False
220,0.188467875123024,-1.6688224077224731,False
221,0.18842928111553192,-1.6690272092819214,False
222,0.1884540468454361,-1.6688957214355469,False
223,0.18857045471668243,-1.6682782173156738,False
224,0.18856896460056305,-1.6682862043380737,False
225,0.07450174540281296,-2.596919298171997,False
226,0.07785723358392715,-2.552865743637085,False
227,0.09761252999305725,-2.3267390727996826,False
228,0.1886179894208908,-1.6680262088775635,False
229,0.07449927926063538,-2.596952438354492,False
230,0.07785695791244507,-2.5528693199157715,False
231,0.09761777520179749,-2.3266854286193848,False
232,0.18862593173980713,-1.667984127998352,False
233,0.07450063526630402,-2.5969343185424805,False
234,0.07785799354314804,-2.552855968475342,False
235,0.09761351346969604,-2.3267290592193604,False
236,0.1886233538389206,-1.6679978370666504,False
237,0.07449928671121597,-2.596952438354492,False
238,0.07785701751708984,-2.552868366241455,False
239,0.09760481119155884,-2.3268182277679443,False
240,0.18534104526042938,-1.6855522394180298,False
241,0.185367152094841,-1.6854114532470703,False
242,0.18538786470890045,-1.6852996349334717,False
243,0.1853904277086258,-1.6852859258651733,False
244,0.18535758554935455,-1.6854630708694458,False
245,0.18534435331821442,-1.6855344772338867,False
246,0.18535344302654266,-1.6854853630065918,False
247,0.18538320064544678,-1.6853249073028564,False
248,0.18538226187229156,-1.6853299140930176,False
249,0.18536065518856049,-1.6854465007781982,False
250,0.18535184860229492,-1.6854939460754395,False
251,0.18536286056041718,-1.6854345798492432,False
252,0.18536607921123505,-1.6854171752929688,False
253,0.18536895513534546,-1.6854016780853271,False
254,0.18537597358226776,-1.6853638887405396,False
255,0.18536309897899628,-1.685433268547058,False
256,0.18536491692066193,-1.685423493385315,False
257,0.18535685539245605,-1.685467004776001,False
258,0.18536335229873657,-1.685431957244873,False
259,0.18534623086452484,-1.685524344444275,False
260,0.18564219772815704,-1.6839287281036377,False
261,0.18563176691532135,-1.6839849948883057,False
262,0.18564164638519287,-1.6839317083358765,False
263,0.1856369525194168,-1.6839569807052612,False
264,0.18560592830181122,-1.6841241121292114,False
265,0.18562187254428864,-1.6840381622314453,False
266,0.18563026189804077,-1.6839931011199951,False
267,0.18559734523296356,-1.6841704845428467,False
268,0.18561728298664093,-1.6840629577636719,False
269,0.1856279820203781,-1.6840052604675293,False
270,0.18561570346355438,-1.68407142162323,False
271,0.1856338232755661,-1.683973789215088,False
272,0.18563111126422882,-1.6839884519577026,False
273,0.18563134968280792,-1.6839871406555176,False
274,0.18567855656147003,-1.6837328672409058,False
275,0.18545641005039215,-1.6849300861358643,False
276,0.18543650209903717,-1.68503737449646,False
277,0.18536381423473358,-1.6854294538497925,False
278,0.18535499274730682,-1.6854770183563232,False
279,0.1854015439748764,-1.6852258443832397,False
280,0.07423551380634308,-2.600499153137207,False
281,0.07422519475221634,-2.6006381511688232,False
282,0.07699320465326309,-2.5640251636505127,False
283,0.09605016559362411,-2.34287428855896,False
284,0.07423096150159836,-2.600560426712036,False
285,0.07460993528366089,-2.595468282699585,False
286,0.07461736351251602,-2.5953686237335205,False
287,0.07462583482265472,-2.595255136489868,False
288,0.08049571514129639,-2.5195388793945312,False
289,0.08048609644174576,-2.519658327102661,False
290,0.08049038052558899,-2.5196051597595215,False
291,0.08668448776006699,-2.4454689025878906,False
292,0.10196038335561752,-2.283161163330078,False
293,0.18945415318012238,-1.6636029481887817,False
294,0.0807938426733017,-2.5158421993255615,False
295,0.08344604820013046,-2.4835429191589355,False
296,0.10196349769830704,-2.283130645751953,False
297,0.1019463762640953,-2.2832984924316406,False
298,0.1019720733165741,-2.2830464839935303,False
299,0.10193264484405518,-2.283433198928833,False
300,0.10191156715154648,-2.283640146255493,False
301,0.0807834044098854,-2.5159714221954346,False
302,0.08077802509069443,-2.516037940979004,False
303,0.08342591673135757,-2.4837841987609863,False
304,0.10196176171302795,-2.2831475734710693,False
305,0.0807751938700676,-2.516072988510132,False
306,0.08077794313430786,-2.5160388946533203,False
307,0.07696304470300674,-2.5644168853759766,False
308,0.09607858210802078,-2.342578411102295,False
309,0.07421550154685974,-2.600768804550171,False
310,0.07422100007534027,-2.6006946563720703,False
311,0.07697200030088425,-2.564300537109375,False
312,0.09606653451919556,-2.3427038192749023,False
313,0.1856439858675003,-1.6839191913604736,False
314,0.1856723576784134,-1.6837663650512695,False
315,0.18569259345531464,-1.6836572885513306,False
316,0.18586961925029755,-1.6827044486999512,False
317,0.18583208322525024,-1.6829063892364502,False
318,0.07422391325235367,-2.6006555557250977,False
319,0.07699837535619736,-2.563957929611206,False
320,0.09364674240350723,-2.3682150840759277,False
321,0.18131621181964874,-1.7075072526931763,False
322,0.07371184974908829,-2.6075782775878906,False
323,0.07558014988899231,-2.5825483798980713,False
324,0.0936066135764122,-2.3686435222625732,False
325,0.18127717077732086,-1.7077226638793945,False
326,0.0737079530954361,-2.607630968093872,False
327,0.07557830959558487,-2.5825726985931396,False
328,0.09358831495046616,-2.3688390254974365,False
329,0.1812991499900818,-1.7076013088226318,False
330,0.07371118664741516,-2.6075870990753174,False
331,0.07557331770658493,-2.582638740539551,False
332,0.09356715530157089,-2.369065284729004,False
333,0.18122416734695435,-1.7080150842666626,False
334,0.18127739429473877,-1.7077213525772095,False
335,0.1813042312860489,-1.7075732946395874,False
336,0.181303933262825,-1.7075749635696411,False
337,0.18126614391803741,-1.7077834606170654,False
338,0.1812404841184616,-1.7079249620437622,False
339,0.1812659054994583,-1.7077847719192505,False
340,0.18128375709056854,-1.707686185836792,False
341,0.1813080906867981,-1.7075519561767578,False
342,0.18129682540893555,-1.7076141834259033,False
343,0.1813158541917801,-1.7075092792510986,False
344,0.18124467134475708,-1.707901954650879,False
345,0.1812644749879837,-1.7077926397323608,False
346,0.18123210966587067,-1.707971215248108,False
347,0.18125100433826447,-1.707866907119751,False
348,0.18118895590305328,-1.7082093954086304,False
349,0.18120889365673065,-1.7080992460250854,False
350,0.18128883838653564,-1.707658290863037,False
351,0.1812787652015686,-1.7077137231826782,False
352,0.18124835193157196,-1.7078815698623657,False
353,0.1814279556274414,-1.7068910598754883,False
354,0.18145257234573364,-1.7067553997039795,False
355,0.18148551881313324,-1.7065738439559937,False
356,0.18147772550582886,-1.7066168785095215,False
357,0.18146170675754547,-1.706705093383789,False
358,0.18148839473724365,-1.7065579891204834,False
359,0.18145263195037842,-1.7067551612854004,False
360,0.18145661056041718,-1.706733226776123,False
361,0.18142671883106232,-1.7068979740142822,False
362,0.1814301609992981,-1.7068790197372437,False
363,0.18142914772033691,-1.706884503364563,False
364,0.18137486279010773,-1.707183837890625,False
365,0.18143685162067413,-1.706842064857483,False
366,0.18144536018371582,-1.7067952156066895,False
367,0.18143154680728912,-1.7068713903427124,False
368,0.1803823560476303,-1.712670922279358,False
369,0.17999105155467987,-1.714842677116394,False
370,0.1798865795135498,-1.7154232263565063,False
371,0.17980654537677765,-1.7158682346343994,False
372,0.1798407882452011,-1.7156777381896973,False
373,0.1798790544271469,-1.7154650688171387,False
374,0.0725347027182579,-2.623676300048828,False
375,0.07440679520368576,-2.5981945991516113,False
376,0.09236353635787964,-2.382012128829956,False
377,0.18068332970142365,-1.7110037803649902,False
378,0.07242893427610397,-2.625135660171509,False
379,0.0724392682313919,-2.624992847442627,False
380,0.07244017720222473,-2.6249804496765137,False
381,0.07243570685386658,-2.625042200088501,False
382,0.07242396473884583,-2.62520432472229,False
383,0.07242884486913681,-2.6251368522644043,False
384,0.07243869453668594,-2.6250009536743164,False
385,0.07446146011352539,-2.5974602699279785,False
386,0.09269589930772781,-2.378420352935791,False
387,0.18060113489627838,-1.7114588022232056,False
388,0.07243252545595169,-2.6250860691070557,False
389,0.07242655754089355,-2.625168561935425,False
390,0.07243981957435608,-2.624985456466675,False
391,0.07243286818265915,-2.6250813007354736,False
392,0.07242923229932785,-2.625131607055664,False
393,0.07241636514663696,-2.6253092288970947,False
394,0.07444525510072708,-2.5976779460906982,False
395,0.09268493205308914,-2.3785386085510254,False
396,0.18067984282970428,-1.7110230922698975,False
397,0.0724426731467247,-2.624945878982544,False
398,0.07448253780603409,-2.597177267074585,False
399,0.09271955490112305,-2.3781652450561523,False
400,0.1728350669145584,-1.7554117441177368,False
401,0.0714583769440651,-2.6386260986328125,False
402,0.07200738787651062,-2.6309726238250732,False
403,0.08836343139410019,-2.426285743713379,False
404,0.172775998711586,-1.755753517150879,False
405,0.07145810127258301,-2.638629913330078,False
406,0.07197947055101395,-2.6313605308532715,False
407,0.08841010183095932,-2.425757646560669,False
408,0.17265111207962036,-1.756476640701294,False
409,0.1726517230272293,-1.7564730644226074,False
410,0.1725364327430725,-1.75714111328125,False
411,0.17257817089557648,-1.756899118423462,False
412,0.17256635427474976,-1.7569676637649536,False
413,0.17275412380695343,-1.7558801174163818,False
414,0.17285872995853424,-1.755274772644043,False
415,0.17279140651226044,-1.755664348602295,False
416,0.1728239506483078,-1.7554759979248047,False
417,0.17276741564273834,-1.7558032274246216,False
418,0.17270557582378387,-1.7561612129211426,False
419,0.17272476851940155,-1.7560501098632812,False
420,0.1727137565612793,-1.756113886833191,False
421,0.17281587421894073,-1.7555227279663086,False
422,0.17287856340408325,-1.7551600933074951,False
423,0.17279769480228424,-1.755627989768982,False
424,0.17285089194774628,-1.7553201913833618,False
425,0.17289893329143524,-1.755042314529419,False
426,0.17285646498203278,-1.7552878856658936,False
427,0.17275603115558624,-1.7558691501617432,False
428,0.17296399176120758,-1.7546660900115967,False
429,0.17288386821746826,-1.7551294565200806,False
430,0.17287926375865936,-1.7551560401916504,False
431,0.17303337156772614,-1.7542650699615479,False
432,0.17310650646686554,-1.7538424730300903,False
433,0.1732313632965088,-1.7531213760375977,False
434,0.17295224964618683,-1.7547340393066406,False
435,0.17311088740825653,-1.7538172006607056,False
436,0.17314501106739044,-1.7536200284957886,False
437,0.17320109903812408,-1.753296136856079,False
438,0.1730337291955948,-1.754262924194336,False
439,0.17303405702114105,-1.7542610168457031,False
440,0.1731516569852829,-1.7535816431045532,False
441,0.17313994467258453,-1.753649353981018,False
442,0.17310170829296112,-1.7538702487945557,False
443,0.17266845703125,-1.7563762664794922,False
444,0.17272339761257172,-1.7560580968856812,False
445,0.17251752316951752,-1.7572506666183472,False
446,0.17254889011383057,-1.7570688724517822,False
447,0.1726788729429245,-1.75631582736969,False
448,0.07172334939241409,-2.63492488861084,False
449,0.07171022146940231,-2.63510799407959,False
450,0.0722481980919838,-2.627634048461914,False
451,0.08872059732675552,-2.4222519397735596,False
452,0.07172135263681412,-2.6349527835845947,False
453,0.07171822339296341,-2.6349964141845703,False
454,0.07172222435474396,-2.6349406242370605,False
455,0.07171005010604858,-2.635110378265381,False
456,0.07171314209699631,-2.6350674629211426,False
457,0.07170743495225906,-2.6351468563079834,False
458,0.07172773033380508,-2.63486385345459,False
459,0.07172480970621109,-2.634904623031616,False
460,0.07221207767724991,-2.628134250640869,False
461,0.08860188722610474,-2.423590898513794,False
462,0.07171382755041122,-2.6350576877593994,False
463,0.07170116156339645,-2.6352343559265137,False
464,0.0717226192355156,-2.634935140609741,False
465,0.07172983139753342,-2.6348347663879395,False
466,0.07171135395765305,-2.635092258453369,False
467,0.07172238081693649,-2.6349384784698486,False
468,0.07171163707971573,-2.6350884437561035,False
469,0.07172109931707382,-2.6349563598632812,False
470,0.07171309739351273,-2.635067939758301,False
471,0.07171061635017395,-2.6351025104522705,False
472,0.07170995324850082,-2.6351118087768555,False
473,0.07170984148979187,-2.63511323928833,False
474,0.08180464059114456,-2.5034091472625732,False
475,0.07970278710126877,-2.5294382572174072,False
476,0.08851853013038635,-2.424532175064087,False
477,0.08150716871023178,-2.507051944732666,False
478,0.07781219482421875,-2.5534443855285645,False
479,0.07781028747558594,-2.553468704223633,False
480,0.07752077281475067,-2.5571963787078857,False
481,0.07753515988588333,-2.5570108890533447,False
482,0.0775357335805893,-2.5570034980773926,False
483,0.07752115279436111,-2.5571916103363037,False
484,0.07530675083398819,-2.586172342300415,False
485,0.08810877799987793,-2.4291718006134033,False
486,0.16430720686912537,-1.8060113191604614,False
487,0.07750555127859116,-2.5573928356170654,False
488,0.07753026485443115,-2.5570740699768066,False
489,0.07752364128828049,-2.557159423828125,False
490,0.07752996683120728,-2.5570778846740723,False
491,0.07753175497055054,-2.5570547580718994,False
492,0.07750832289457321,-2.5573570728302,False
493,0.07753684371709824,-2.5569891929626465,False
494,0.07752034813165665,-2.557201862335205,False
495,0.07750881463289261,-2.5573506355285645,False
496,0.07750875502824783,-2.557351589202881,False
497,0.07523754984140396,-2.5870916843414307,False
498,0.08795154839754105,-2.430957794189453,False
499,0.07749814540147781,-2.557488441467285,False
500,0.07747817039489746,-2.557746171951294,False
501,0.07531597465276718,-2.586049795150757,False
502,0.08804851025342941,-2.429856061935425,False
503,0.07749365270137787,-2.557546377182007,False
504,0.07750869542360306,-2.557352304458618,False
505,0.07521811872720718,-2.5873498916625977,False
506,0.07516420632600784,-2.588066816329956,False
507,0.07523628324270248,-2.5871083736419678,False
508,0.07523071020841599,-2.5871825218200684,False
509,0.07525425404310226,-2.586869716644287,False
510,0.0752544105052948,-2.586867570877075,False
511,0.07526170462369919,-2.586770534515381,False
512,0.07525236159563065,-2.5868947505950928,False
513,0.0774974450469017,-2.557497501373291,False
514,0.0752762034535408,-2.586577892303467,False
515,0.0879548192024231,-2.4309206008911133,False
516,0.16381876170635223,-1.8089884519577026,False
517,0.07750789076089859,-2.5573625564575195,False
518,0.07750945538282394,-2.557342529296875,False
519,0.07750455290079117,-2.557405710220337,False
520,0.07750114798545837,-2.5574495792388916,False
521,0.07751650363206863,-2.557251453399658,False
522,0.07751905918121338,-2.557218551635742,False
523,0.0774945467710495,-2.557534694671631,False
524,0.07528284937143326,-2.586489677429199,False
525,0.08795028179883957,-2.4309723377227783,False
526,0.07751569151878357,-2.5572619438171387,False
527,0.07749144732952118,-2.55757474899292,False
528,0.07747840136289597,-2.5577430725097656,False
529,0.07747428119182587,-2.5577964782714844,False
530,0.07746832817792892,-2.557873249053955,False
531,0.0774674266576767,-2.557884931564331,False
532,0.07745961099863052,-2.557985782623291,False
533,0.07529598474502563,-2.586315155029297,False
534,0.0880042016506195,-2.430359363555908,False
535,0.1636478304862976,-1.8100323677062988,False
536,0.07749718427658081,-2.5575008392333984,False
537,0.07525194436311722,-2.586900234222412,False
538,0.08816973119974136,-2.4284801483154297,False
539,0.08799781650304794,-2.430431842803955,False
540,0.08783390372991562,-2.4322962760925293,False
541,0.08795491605997086,-2.430919647216797,False
542,0.08785045146942139,-2.432107925415039,False
543,0.08783459663391113,-2.432288408279419,False
544,0.07745141535997391,-2.558091640472412,False
545,0.07528924196958542,-2.586404800415039,False
546,0.08819728344678879,-2.4281678199768066,False
547,0.16407926380634308,-1.8073995113372803,False
548,0.07743603736162186,-2.5582900047302246,False
549,0.07742155343294144,-2.5584771633148193,False
550,0.07745315879583359,-2.5580689907073975,False
551,0.07745909690856934,-2.557992458343506,False
552,0.07748670130968094,-2.557636022567749,False
553,0.07746721059083939,-2.557887554168701,False
554,0.07745783776044846,-2.5580086708068848,False
555,0.07532244175672531,-2.5859639644622803,False
556,0.08807078003883362,-2.429603099822998,False
557,0.16402114927768707,-1.8077538013458252,False
558,0.07743346691131592,-2.558323383331299,False
559,0.07744325697422028,-2.558196783065796,False
560,0.08034336566925049,-2.5214333534240723,False
561,0.08049512654542923,-2.5195462703704834,False
562,0.08050549775362015,-2.5194172859191895,False
563,0.08046074956655502,-2.5199732780456543,False
564,0.08082177489995956,-2.5154964923858643,False
565,0.08063677698373795,-2.5177879333496094,False
566,0.07426195591688156,-2.6001429557800293,False
567,0.08205901831388474,-2.5003044605255127,False
568,0.1480674296617508,-1.9100807905197144,False
569,0.08068142086267471,-2.5172345638275146,False
570,0.0742444321513176,-2.60037899017334,False
571,0.08203024417161942,-2.500655174255371,False
572,0.14752796292304993,-1.9137307405471802,False
573,0.08090902119874954,-2.5144176483154297,False
574,0.07432933151721954,-2.599236249923706,False
575,0.08190394937992096,-2.5021958351135254,False
576,0.14797361195087433,-1.9107146263122559,False
577,0.08065611869096756,-2.5175483226776123,False
578,0.07425030320882797,-2.6003000736236572,False
579,0.08196970820426941,-2.5013933181762695,False
580,0.1484421044588089,-1.9075535535812378,False
581,0.14842642843723297,-1.9076591730117798,False
582,0.14813408255577087,-1.9096307754516602,False
583,0.14798478782176971,-1.9106390476226807,False
584,0.1481214314699173,-1.9097161293029785,False
585,0.14817927777767181,-1.9093257188796997,False
586,0.14813750982284546,-1.9096075296401978,False
587,0.14781756699085236,-1.9117696285247803,False
588,0.14798904955387115,-1.9106101989746094,False
589,0.1481970101594925,-1.9092060327529907,False
590,0.14816869795322418,-1.9093971252441406,False
591,0.1477469801902771,-1.9122473001480103,False
592,0.1483277529478073,-1.9083242416381836,False
593,0.14797711372375488,-1.9106909036636353,False
594,0.14793331921100616,-1.9109869003295898,False
595,0.14802907407283783,-1.9103398323059082,False
596,0.1480560153722763,-1.9101577997207642,False
597,0.14778266847133636,-1.9120057821273804,False
598,0.14808596670627594,-1.909955620765686,False
599,0.1483205407857895,-1.9083727598190308,False
600,0.14808055758476257,-1.9099920988082886,False
601,0.1475321501493454,-1.913702368736267,False
602,0.1478520631790161,-1.9115363359451294,False
603,0.14826388657093048,-1.908754825592041,False
604,0.1482391506433487,-1.908921718597412,False
605,0.14787045121192932,-1.911412000656128,False
606,0.14763452112674713,-1.9130088090896606,False
607,0.14767752587795258,-1.9127174615859985,False
608,0.14763237535953522,-1.9130232334136963,False
609,0.1476622223854065,-1.9128211736679077,False
610,0.14803151786327362,-1.9103233814239502,False
611,0.14829467236995697,-1.9085471630096436,False
612,0.14773017168045044,-1.9123611450195312,False
613,0.14796875417232513,-1.9107474088668823,False
614,0.14793351292610168,-1.9109855890274048,False
615,0.1479371041059494,-1.9109612703323364,False
